campaign;campaignId;date;purchase;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;1.10.2025;1;31;3;9,677419;3,225806;1,53;20,9;1366,013072;14251094;4260309482754;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;658279986;1.10.2025;;30;0;0;0;0;0;0;14250953;4260557420249;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;643237471;1.10.2025;;30;0;0;0;0;0;0;14250841;4260309481108;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zenzero BIO;658353197;1.10.2025;;30;1;3,333333;0;0,31;0;0;upmPX4TPU;4260557420386;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;643136001;1.10.2025;;30;1;3,333333;0;0,31;0;0;upmXXW9XA;4260557423059;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;658280127;1.10.2025;;30;1;3,333333;0;0,31;0;0;upmGPMUEM;4260557422427;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;658280156;1.10.2025;;30;0;0;0;0;0;0;upm77WEEP;4260557422786;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;1.10.2025;;30;2;6,666667;0;1,02;0;0;upmKAXT9Y;4260557422915;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;643091125;1.10.2025;;29;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;653854384;1.10.2025;;29;0;0;0;0;0;0;upmFACEA7;4260557423356;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;658282816;1.10.2025;;29;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;643093116;1.10.2025;;28;0;0;0;0;0;0;upm7GZX42;4260557423165;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445100;1.10.2025;;28;0;0;0;0;0;0;14250812;4260557420188;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bilberry + Pine Bark BIO;643093975;1.10.2025;;28;0;0;0;0;0;0;upm2LFWC7;4260557422076;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;643136197;1.10.2025;;28;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347624;1.10.2025;1;28;2;7,142857;3,571429;0,62;26,9;4338,709677;upmK3CG99;4260557422656;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331705;1.10.2025;;28;0;0;0;0;0;0;upmFACEA7;4260557423356;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658283026;1.10.2025;;28;2;7,142857;0;1,02;0;0;upmX777MU;4260557423363;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;1.10.2025;;28;1;3,571429;0;0,31;0;0;14250611;4260309483218;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;658279983;1.10.2025;;28;0;0;0;0;0;0;14251208;4260557420164;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658352467;1.10.2025;;27;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;641650716;1.10.2025;;27;0;0;0;0;0;0;upmGAZP3H;4260557423189;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enotera;658296335;1.10.2025;;27;0;0;0;0;0;0;upm7DM474;4260557423448;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;643089603;1.10.2025;;27;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381501;1.10.2025;;27;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;658280152;1.10.2025;;27;0;0;0;0;0;0;upmHCULGA;4260557422755;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;658279946;1.10.2025;;27;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;1.10.2025;;27;3;11,111111;0;1,53;0;0;upm3RXHUC;4260557422229;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;1.10.2025;;27;3;11,111111;0;1,53;0;0;14250893;4260309481115;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280012;1.10.2025;;26;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;643090195;1.10.2025;;26;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;658280089;1.10.2025;;26;1;3,846154;0;0,31;0;0;upmY7MX4C;4260557422014;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;1.10.2025;;26;0;0;0;0;0;0;upm7DM474;4260557423448;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381392;1.10.2025;;26;0;0;0;0;0;0;14250640;4260309482747;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445042;1.10.2025;;25;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;643094026;1.10.2025;;25;2;8;0;0,62;0;0;upmMPKDE7;4260557422311;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658280049;1.10.2025;;25;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Silicium BIO;643094062;1.10.2025;;25;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;643084936;1.10.2025;;25;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;629496626;1.10.2025;;25;2;8;0;1,02;0;0;upmUX2FW3;4260557420638;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283041;1.10.2025;;24;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;658280146;1.10.2025;1;24;0;0;4,166667;0;21,9;0;upmW9KKTG;4260557422618;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658295946;1.10.2025;;24;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;643091135;1.10.2025;;23;0;0;0;0;0;0;upmH3T374;4260557423004;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283006;1.10.2025;;23;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Biancospino BIO;620566747;1.10.2025;;23;0;0;0;0;0;0;upmXW7KXD;4260557420720;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;643092372;1.10.2025;;23;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295814;1.10.2025;;22;1;4,545455;0;0,31;0;0;upmDUFHFK;4260557423134;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352464;1.10.2025;;22;0;0;0;0;0;0;upmM9LK7U;4260557420669;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chia ?l BIO;643127528;1.10.2025;;22;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;643088059;1.10.2025;;22;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Lievito di Birra;658296220;1.10.2025;;21;4;19,047619;0;2,04;0;0;upmKUKGHH;4260557423332;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;658282832;1.10.2025;;21;1;4,761905;0;0,31;0;0;upmUPTFMH;4260557423233;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;658279982;1.10.2025;;21;0;0;0;0;0;0;14251059;4260557420157;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;1.10.2025;;20;0;0;0;0;0;0;14251036;4260557420102;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;620566158;1.10.2025;;20;3;15;0;1,53;0;0;upm77WEEP;4260557422786;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;1.10.2025;;20;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;643094174;1.10.2025;;20;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;658279988;1.10.2025;;20;1;5;0;0,31;0;0;14250769;4260557420256;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Malat Pulver;658445033;1.10.2025;;20;0;0;0;0;0;0;upm7K39U2;4260557423493;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;643236175;1.10.2025;;20;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;643084950;1.10.2025;;19;1;5,263158;0;0,31;0;0;14250953;4260557420249;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658283014;1.10.2025;;19;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652877682;1.10.2025;;19;0;0;0;0;0;0;14250775;4260309483089;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280041;1.10.2025;;19;0;0;0;0;0;0;upmT99EZK;4260557421123;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg Complex;658445113;1.10.2025;;19;1;5,263158;0;0,51;0;0;14250775;4260309483089;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;643090713;1.10.2025;;19;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;643125971;1.10.2025;;19;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658445253;1.10.2025;;19;1;5,263158;0;0,51;0;0;upmMPKDE7;4260557422311;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;627592060;1.10.2025;;19;2;10,526316;0;1,02;0;0;upmHHT433;4260557421390;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamino Spray per Bambini;641644236;1.10.2025;;19;2;10,526316;0;1,02;0;0;upm9ZTF3H;4260557421178;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;658282821;1.10.2025;;18;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847887;1.10.2025;;18;1;5,555556;0;0,31;0;0;upmT99EZK;4260557421123;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Wild Yams + Zink;658279949;1.10.2025;;18;0;0;0;0;0;0;14251183;4260309481672;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658279984;1.10.2025;;18;0;0;0;0;0;0;14250812;4260557420188;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;620566099;1.10.2025;;18;1;5,555556;0;0,51;0;0;upm32MART;4260557420287;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;658347619;1.10.2025;;18;0;0;0;0;0;0;upmWDER3T;4260557421949;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658279985;1.10.2025;;18;1;5,555556;0;0,31;0;0;14250605;4260557420201;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295767;1.10.2025;;18;1;5,555556;0;0,51;0;0;upmKUKGHH;4260557423332;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;643134873;1.10.2025;;17;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;643077907;1.10.2025;;17;0;0;0;0;0;0;14250640;4260309482747;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;1.10.2025;;17;1;5,882353;0;0,51;0;0;upm9ZTF3H;4260557421178;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;658279990;1.10.2025;;17;0;0;0;0;0;0;upm32MART;4260557420287;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;643136807;1.10.2025;;17;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280068;1.10.2025;;17;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;1.10.2025;;17;0;0;0;0;0;0;upmD23XCL;4260557422823;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296180;1.10.2025;;17;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;643130058;1.10.2025;;17;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;619682540;1.10.2025;;17;1;5,882353;0;0,51;0;0;upm4ZWYPF;4260557420980;0,51
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;643090845;1.10.2025;1;17;1;5,882353;5,882353;0,31;23,9;7709,677419;upmRLD9ZM;4260557421314;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279977;1.10.2025;;17;1;5,882353;0;0,51;0;0;upmTLUPGT;4260309483881;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;658280036;1.10.2025;;17;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;643084947;1.10.2025;;17;0;0;0;0;0;0;14250812;4260557420188;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;620502588;1.10.2025;;17;1;5,882353;0;1,51;0;0;upmG4PKUG;4260557423042;1,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity;658280179;1.10.2025;;17;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;1.10.2025;;16;0;0;0;0;0;0;14250611;4260309483218;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;658280093;1.10.2025;;16;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;658280006;1.10.2025;1;16;0;0;6,25;0;28,9;0;upmTYL3Y7;4260557420737;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;1.10.2025;;16;2;12,5;0;1,02;0;0;upmKAXT9Y;4260557422915;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;629497213;1.10.2025;;16;2;12,5;0;1,02;0;0;upmKU4FAU;4260557422038;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658445035;1.10.2025;;16;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;643141362;1.10.2025;;16;1;6,25;0;0,31;0;0;upmUPTFMH;4260557423233;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;658280069;1.10.2025;;16;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;652865450;1.10.2025;;16;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295888;1.10.2025;;16;1;6,25;0;0,51;0;0;upm2XGYDU;4260557422489;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;619660802;1.10.2025;;15;0;0;0;0;0;0;14250640;4260309482747;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;658282827;1.10.2025;;15;0;0;0;0;0;0;upm7GZX42;4260557423165;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;1.10.2025;;15;1;6,666667;0;0,51;0;0;upmUFEEWW;4260557420300;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282824;1.10.2025;;15;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;1.10.2025;1;15;0;0;6,666667;0;26,9;0;upmKY422A;4260557422212;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445062;1.10.2025;;15;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445052;1.10.2025;;15;1;6,666667;0;0,51;0;0;upmWWWMYX;4260557423523;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469905;1.10.2025;;15;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658282947;1.10.2025;;15;0;0;0;0;0;0;upmP77L3M;4260557423288;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282828;1.10.2025;;15;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445105;1.10.2025;;15;4;26,666667;0;2,04;0;0;14250769;4260557420256;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;620542953;1.10.2025;;15;0;0;0;0;0;0;upmH3T374;4260557423004;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;643089677;1.10.2025;;14;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;658279995;1.10.2025;;14;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;619697372;1.10.2025;;14;0;0;0;0;0;0;upmD3U322;4260557421192;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283038;1.10.2025;;14;2;14,285714;0;2,02;0;0;upm7DM474;4260557423448;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;652861490;1.10.2025;;14;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;658282838;1.10.2025;;14;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;619682810;1.10.2025;;14;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity;658295817;1.10.2025;;14;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347591;1.10.2025;;14;0;0;0;0;0;0;upmK3CG99;4260557422656;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;658280126;1.10.2025;;14;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352465;1.10.2025;;14;0;0;0;0;0;0;upmM9LK7U;4260557420669;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291478;1.10.2025;;13;1;7,692308;0;0,51;0;0;upm7DM474;4260557423448;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Boswellia Extrakt;658280140;1.10.2025;;13;0;0;0;0;0;0;upmEH2K74;4260557422588;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;643085808;1.10.2025;;13;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;643089721;1.10.2025;;13;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;643233362;1.10.2025;;13;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658296090;1.10.2025;;13;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279991;1.10.2025;;13;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Malat Pulver;658469900;1.10.2025;;13;2;15,384615;0;1,02;0;0;upm7K39U2;4260557423493;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347646;1.10.2025;;13;0;0;0;0;0;0;14250611;4260309483218;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652853552;1.10.2025;;13;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;1.10.2025;;13;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445099;1.10.2025;;13;0;0;0;0;0;0;14250812;4260557420188;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;1.10.2025;;13;1;7,692308;0;0,51;0;0;14250841;4260309481108;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347560;1.10.2025;;13;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;1.10.2025;;13;0;0;0;0;0;0;14250605;4260557420201;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;643083590;1.10.2025;;12;0;0;0;0;0;0;14251059;4260557420157;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;653855001;1.10.2025;;12;0;0;0;0;0;0;14251094;4260309482754;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;643085309;1.10.2025;;12;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347622;1.10.2025;;12;1;8,333333;0;0,51;0;0;upmK3CG99;4260557422656;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Femme Biotics;658445082;1.10.2025;;12;2;16,666667;0;1,02;0;0;upm4AEDEP;4260557423455;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enotera;658296331;1.10.2025;;12;2;16,666667;0;1,02;0;0;upm7DM474;4260557423448;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;658280038;1.10.2025;;12;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen;658282829;1.10.2025;;12;1;8,333333;0;0,31;0;0;upmGAZP3H;4260557423189;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;643235044;1.10.2025;;12;0;0;0;0;0;0;14250686;4260309481603;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;641622756;1.10.2025;;12;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649142984;1.10.2025;;12;0;0;0;0;0;0;upm2FC2LC;4260557422885;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO NAC;641624234;1.10.2025;;12;1;8,333333;0;0,51;0;0;upmMWPTCY;4260557422564;0,51
